MGEMLEEF|MOSTYPE|MAANTHUI|MGEMOMV|MOSHOOFD|MGODRK|MGODPR|MGODOV|MGODGE|MRELGE|MRELSA|MRELOV|MFALLEEN|MFGEKIND|MFWEKIND|MOPLHOOG|MOPLMIDD|MOPLLAAG|MBERHOOG|MBERZELF|MBERBOER|MBERMIDD|MBERARBG|MBERARBO|MSKA|MSKB1|MSKB2|MSKC|MSKD|MHHUUR|MHKOOP|MAUT1|MAUT2|MAUT0|MZFONDS|MZPART|MINKM30|MINK3045|MINK4575|MINK7512|MINK123M|MINKGEM|MKOOPKLA|PWAPART|PWABEDR|PWALAND|PPERSAUT|PBESAUT|PMOTSCO|PVRAAUT|PAANHANG|PTRACTOR|PWERKT|PBROM|PLEVEN|PPERSONG|PGEZONG|PWAOREG|PBRAND|PZEILPL|PPLEZIER|PFIETS|PINBOED|PBYSTAND|AWAPART|AWABEDR|AWALAND|APERSAUT|ABESAUT|AMOTSCO|AVRAAUT|AAANHANG|ATRACTOR|AWERKT|ABROM|ALEVEN|APERSONG|AGEZONG|AWAOREG|ABRAND|AZEILPL|APLEZIER|AFIETS|AINBOED|ABYSTAND|CARAVAN|MOSTYPECAT|MGEMLEEFCAT
3|9|1|3|3|1|5|2|1|6|1|3|2|3|5|1|3|5|1|0|0|3|3|3|1|2|2|5|1|8|1|5|1|3|6|3|5|2|2|1|0|3|4|1|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|1|7|0|1|6|0|3|2|4|4|4|4|2|3|0|0|5|1|1|3|2|3|2|0|0|9|6|3|2|5|4|1|4|4|1|0|5|4|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|1|7|0|1|6|0|3|2|4|4|4|4|2|3|0|0|5|1|1|3|2|3|2|0|0|9|6|3|2|5|4|1|4|4|1|0|5|4|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|0|0|7|4|1|4|0|3|6|3|3|4|3|0|0|3|1|3|2|1|4|3|1|8|1|7|0|2|6|3|5|2|2|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|2|3|4|7|1|2|2|2|5|4|3|3|2|0|0|4|2|2|2|3|2|3|0|9|0|5|1|4|4|5|1|3|5|1|1|5|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|0|5|9|0|0|0|4|5|7|1|1|3|1|0|3|2|1|5|2|2|1|0|9|0|5|0|4|6|3|0|2|7|0|0|5|4|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|0|5|9|0|0|0|4|5|7|1|1|3|1|0|3|2|1|5|2|2|1|0|9|0|5|0|4|6|3|0|2|7|0|0|5|4|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|1|4|7|1|2|1|4|5|1|6|3|4|1|0|4|1|1|3|2|3|1|2|6|3|7|1|2|5|4|5|3|1|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Modern, complete families|40-50 years
3|9|1|3|3|2|3|1|4|7|1|2|1|4|5|1|6|3|4|1|0|4|1|1|3|2|3|1|2|6|3|7|1|2|5|4|5|3|1|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|1|4|7|1|2|1|4|5|1|6|3|4|1|0|4|1|1|3|2|3|1|2|6|3|7|1|2|5|4|5|3|1|0|0|3|4|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|1|4|7|1|2|1|4|5|1|6|3|4|1|0|4|1|1|3|2|3|1|2|6|3|7|1|2|5|4|5|3|1|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|1|4|7|1|2|1|4|5|1|6|3|4|1|0|4|1|1|3|2|3|1|2|6|3|7|1|2|5|4|5|3|1|0|0|3|4|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|1|4|7|1|2|1|4|5|1|6|3|4|1|0|4|1|1|3|2|3|1|2|6|3|7|1|2|5|4|5|3|1|0|0|3|4|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|2|4|5|2|2|2|3|4|3|4|2|4|0|0|3|1|2|3|2|1|4|0|5|4|9|0|0|7|2|1|5|3|0|0|4|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|2|4|5|2|2|2|3|4|3|4|2|4|0|0|3|1|2|3|2|1|4|0|5|4|9|0|0|7|2|1|5|3|0|0|4|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|3|2|4|8|1|1|1|5|4|2|1|7|2|0|0|3|3|2|2|1|1|7|0|9|0|6|2|2|7|2|2|3|2|4|0|6|4|2|0|0|7|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|4|0|4|8|1|0|0|4|5|1|7|1|4|0|0|4|1|2|3|2|2|4|0|8|1|9|0|0|6|3|3|3|3|1|0|3|4|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|4|0|4|8|1|0|0|4|5|1|7|1|4|0|0|4|1|2|3|2|2|4|0|8|1|9|0|0|6|3|3|3|3|1|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|4|0|4|8|1|0|0|4|5|1|7|1|4|0|0|4|1|2|3|2|2|4|0|8|1|9|0|0|6|3|3|3|3|1|0|3|4|2|0|0|5|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|5|1|2|9|0|0|0|4|5|3|4|3|3|1|0|5|1|2|2|4|2|3|0|7|2|7|2|1|7|2|1|8|1|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|5|1|2|9|0|0|0|4|5|3|4|3|3|1|0|5|1|2|2|4|2|3|0|7|2|7|2|1|7|2|1|8|1|0|0|3|4|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|5|1|2|9|0|0|0|4|5|3|4|3|3|1|0|5|1|2|2|4|2|3|0|7|2|7|2|1|7|2|1|8|1|0|0|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|2|5|1|2|9|0|0|0|4|5|3|4|3|3|1|0|5|1|2|2|4|2|3|0|7|2|7|2|1|7|2|1|8|1|0|0|3|4|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|3|4|3|1|7|1|1|1|4|5|1|6|2|1|0|0|6|1|2|1|4|2|3|1|4|5|4|2|3|7|2|2|2|5|1|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|3|4|3|1|7|1|1|1|4|5|1|6|2|1|0|0|6|1|2|1|4|2|3|1|4|5|4|2|3|7|2|2|2|5|1|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Modern, complete families|40-50 years
3|9|1|3|3|3|4|3|1|7|1|1|1|4|5|1|6|2|1|0|0|6|1|2|1|4|2|3|1|4|5|4|2|3|7|2|2|2|5|1|0|4|4|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|3|4|3|1|7|1|1|1|4|5|1|6|2|1|0|0|6|1|2|1|4|2|3|1|4|5|4|2|3|7|2|2|2|5|1|0|4|4|0|0|0|6|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|3|3|3|4|3|1|7|1|1|1|4|5|1|6|2|1|0|0|6|1|2|1|4|2|3|1|4|5|4|2|3|7|2|2|2|5|1|0|4|4|2|0|0|5|0|0|0|0|0|0|0|2|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|3|0|6|7|0|2|1|1|7|1|4|4|1|0|0|5|0|4|1|3|2|4|0|8|1|5|1|3|8|1|1|5|4|0|0|4|4|0|0|0|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Modern, complete families|40-50 years
3|9|1|4|3|0|3|0|6|7|0|2|1|1|7|1|4|4|1|0|0|5|0|4|1|3|2|4|0|8|1|5|1|3|8|1|1|5|4|0|0|4|4|2|0|0|6|0|4|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|3|9|0|0|0|1|8|0|4|5|0|0|0|3|4|3|0|0|5|4|0|4|5|7|2|0|9|0|0|9|0|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|3|9|0|0|0|1|8|0|4|5|0|0|0|3|4|3|0|0|5|4|0|4|5|7|2|0|9|0|0|9|0|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|3|9|0|0|0|1|8|0|4|5|0|0|0|3|4|3|0|0|5|4|0|4|5|7|2|0|9|0|0|9|0|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|3|9|0|0|0|1|8|0|4|5|0|0|0|3|4|3|0|0|5|4|0|4|5|7|2|0|9|0|0|9|0|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|3|9|0|0|0|1|8|0|4|5|0|0|0|3|4|3|0|0|5|4|0|4|5|7|2|0|9|0|0|9|0|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Modern, complete families|40-50 years
3|9|1|4|3|0|6|1|3|9|0|0|0|1|8|0|4|5|0|0|0|3|4|3|0|0|5|4|0|4|5|7|2|0|9|0|0|9|0|0|0|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|5|7|1|2|1|2|7|1|2|7|0|0|0|3|3|4|0|1|1|6|3|8|1|6|1|3|7|2|2|6|2|1|0|3|4|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|1|6|7|1|1|1|2|7|1|2|6|0|0|0|2|5|2|0|1|2|6|2|8|1|4|2|4|8|1|3|5|1|1|0|3|4|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|2|4|6|1|3|2|2|6|3|4|3|1|1|0|3|2|4|1|2|2|4|1|8|1|7|1|2|8|1|2|6|2|0|0|3|4|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|2|4|6|1|3|2|2|6|3|4|3|1|1|0|3|2|4|1|2|2|4|1|8|1|7|1|2|8|1|2|6|2|0|0|3|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|2|4|6|1|3|2|2|6|3|4|3|1|1|0|3|2|4|1|2|2|4|1|8|1|7|1|2|8|1|2|6|2|0|0|3|4|0|0|0|6|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|3|2|4|6|1|3|2|2|6|3|4|3|1|1|0|3|2|4|1|2|2|4|1|8|1|7|1|2|8|1|2|6|2|0|0|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|4|1|4|7|1|2|0|3|6|4|3|3|0|0|0|9|0|0|3|0|6|0|0|0|9|6|2|1|5|4|0|3|2|2|2|8|4|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|4|1|4|7|1|2|0|3|6|4|3|3|0|0|0|9|0|0|3|0|6|0|0|0|9|6|2|1|5|4|0|3|2|2|2|8|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|1|6|1|3|6|1|2|2|2|6|2|3|4|2|1|1|3|2|1|2|2|3|3|1|3|6|6|3|1|6|3|3|3|3|1|1|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|1|4|3|3|2|0|4|6|1|2|0|4|5|0|0|9|0|0|0|2|0|7|0|0|0|0|9|9|0|7|0|2|3|6|2|2|2|2|2|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|2|4|3|1|1|1|7|9|0|0|0|0|9|2|4|4|0|0|0|4|3|3|0|3|0|4|2|9|0|4|1|5|6|3|3|0|4|3|0|6|5|2|0|0|6|0|5|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Modern, complete families|40-50 years
3|9|2|4|3|4|4|0|2|8|1|1|1|1|8|1|4|4|2|0|0|5|1|2|2|2|2|4|0|6|3|9|0|0|4|5|3|1|6|1|0|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|Modern, complete families|40-50 years
4|10|1|3|3|0|2|4|4|7|0|2|4|0|5|4|0|5|2|0|0|4|1|3|0|0|5|3|3|9|0|7|0|2|6|3|6|0|3|0|0|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Stable family|50-60 years
4|10|1|3|3|0|2|4|4|7|0|2|4|0|5|4|0|5|2|0|0|4|1|3|0|0|5|3|3|9|0|7|0|2|6|3|6|0|3|0|0|3|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Stable family|50-60 years
4|10|1|3|3|0|2|4|4|7|0|2|4|0|5|4|0|5|2|0|0|4|1|3|0|0|5|3|3|9|0|7|0|2|6|3|6|0|3|0|0|3|8|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Stable family|50-60 years
4|11|1|2|3|0|5|3|2|4|1|4|5|4|1|3|2|4|1|1|0|5|2|1|3|1|2|2|3|9|0|5|0|4|5|4|3|4|3|0|0|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Family starters|50-60 years
4|11|1|2|3|0|5|3|2|4|1|4|5|4|1|3|2|4|1|1|0|5|2|1|3|1|2|2|3|9|0|5|0|4|5|4|3|4|3|0|0|4|6|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Family starters|50-60 years
4|11|1|2|3|0|5|3|2|4|1|4|5|4|1|3|2|4|1|1|0|5|2|1|3|1|2|2|3|9|0|5|0|4|5|4|3|4|3|0|0|4|6|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Family starters|50-60 years
4|11|1|2|3|0|7|0|2|6|0|3|4|2|4|3|3|3|4|0|2|0|4|1|3|0|2|5|0|1|8|3|0|6|7|2|4|3|2|2|0|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Family starters|50-60 years
4|11|1|2|3|0|7|0|2|6|0|3|4|2|4|3|3|3|4|0|2|0|4|1|3|0|2|5|0|1|8|3|0|6|7|2|4|3|2|2|0|4|6|0|0|0|6|0|0|0|0|0|0|0|4|0|0|0|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|1|0|0|0|0|0|1|Family starters|50-60 years
